instrument,timeframe,timestamp,open,high,low,close
EURUSD,D1,2012-11-02 00:00:00+00:00,1.29466,1.29476,1.28207,1.28333
EURUSD,D1,2012-11-05 00:00:00+00:00,1.28198,1.28418,1.27669,1.27967
EURUSD,D1,2012-11-06 00:00:00+00:00,1.27965,1.2826,1.27632,1.2809
EURUSD,D1,2012-11-07 00:00:00+00:00,1.28091,1.28757,1.27358,1.27705
EURUSD,D1,2012-11-08 00:00:00+00:00,1.27705,1.27754,1.27171,1.27435
EURUSD,D1,2012-11-09 00:00:00+00:00,1.27438,1.27895,1.26895,1.27106
EURUSD,D1,2012-11-12 00:00:00+00:00,1.27154,1.27385,1.2697,1.27069
EURUSD,D1,2012-11-13 00:00:00+00:00,1.27069,1.27261,1.26612,1.27017
EURUSD,D1,2012-11-14 00:00:00+00:00,1.27018,1.27758,1.27015,1.27324
EURUSD,D1,2012-11-15 00:00:00+00:00,1.27326,1.2801,1.27169,1.27801
EURUSD,D1,2012-11-16 00:00:00+00:00,1.27801,1.27837,1.26905,1.27418
EURUSD,D1,2012-11-19 00:00:00+00:00,1.27411,1.28188,1.27396,1.27808
EURUSD,D1,2012-11-20 00:00:00+00:00,1.27806,1.28276,1.27646,1.28134
EURUSD,D1,2012-11-21 00:00:00+00:00,1.28134,1.28324,1.27359,1.28268
EURUSD,D1,2012-11-22 00:00:00+00:00,1.28269,1.28983,1.28269,1.288
EURUSD,D1,2012-11-23 00:00:00+00:00,1.28799,1.29896,1.28677,1.29729
EURUSD,D1,2012-11-26 00:00:00+00:00,1.29731,1.30053,1.29435,1.29934
EURUSD,D1,2012-11-27 00:00:00+00:00,1.29931,1.30077,1.2915,1.29369
EURUSD,D1,2012-11-28 00:00:00+00:00,1.29369,1.29606,1.28796,1.29496
EURUSD,D1,2012-11-29 00:00:00+00:00,1.29499,1.30125,1.29385,1.29765
EURUSD,D1,2012-11-30 00:00:00+00:00,1.29763,1.30267,1.29679,1.29848
EURUSD,D1,2012-12-03 00:00:00+00:00,1.29934,1.30751,1.29882,1.30587
EURUSD,D1,2012-12-04 00:00:00+00:00,1.30584,1.31073,1.30453,1.30935
EURUSD,D1,2012-12-05 00:00:00+00:00,1.30934,1.31253,1.30596,1.30701
EURUSD,D1,2012-12-06 00:00:00+00:00,1.30702,1.30857,1.295,1.29571
EURUSD,D1,2012-12-07 00:00:00+00:00,1.29573,1.29718,1.28769,1.29261
EURUSD,D1,2012-12-10 00:00:00+00:00,1.28992,1.29458,1.28855,1.294
EURUSD,D1,2012-12-11 00:00:00+00:00,1.294,1.3014,1.29283,1.30078
EURUSD,D1,2012-12-12 00:00:00+00:00,1.3008,1.3096,1.29951,1.30698
EURUSD,D1,2012-12-13 00:00:00+00:00,1.307,1.30998,1.30405,1.30745
EURUSD,D1,2012-12-14 00:00:00+00:00,1.30748,1.31727,1.30657,1.31622
EURUSD,D1,2012-12-17 00:00:00+00:00,1.31821,1.31863,1.31437,1.31593
EURUSD,D1,2012-12-18 00:00:00+00:00,1.31594,1.32376,1.31558,1.32235
EURUSD,D1,2012-12-19 00:00:00+00:00,1.32237,1.33076,1.31889,1.31986
EURUSD,D1,2012-12-20 00:00:00+00:00,1.31988,1.32942,1.31988,1.32454
EURUSD,D1,2012-12-21 00:00:00+00:00,1.32461,1.32464,1.3157,1.31867
EURUSD,D1,2012-12-24 00:00:00+00:00,1.3179,1.32326,1.31706,1.3187
EURUSD,D1,2012-12-26 00:00:00+00:00,1.31867,1.32534,1.31826,1.32203
EURUSD,D1,2012-12-27 00:00:00+00:00,1.32204,1.32833,1.32014,1.32342
EURUSD,D1,2012-12-28 00:00:00+00:00,1.32344,1.32562,1.31654,1.32146
EURUSD,D1,2012-12-31 00:00:00+00:00,1.32157,1.32338,1.31716,1.31964
EURUSD,D1,2013-01-01 00:00:00+00:00,1.32036,1.32192,1.31977,1.32053
EURUSD,D1,2013-01-02 00:00:00+00:00,1.32049,1.32992,1.31567,1.31888
EURUSD,D1,2013-01-03 00:00:00+00:00,1.31889,1.31889,1.30246,1.30366
EURUSD,D1,2013-01-04 00:00:00+00:00,1.30364,1.30884,1.29975,1.30677
EURUSD,D1,2013-01-07 00:00:00+00:00,1.30779,1.31276,1.30165,1.31252
EURUSD,D1,2013-01-08 00:00:00+00:00,1.31253,1.31388,1.30569,1.30802
EURUSD,D1,2013-01-09 00:00:00+00:00,1.30804,1.30953,1.30364,1.3054
