instrument,timeframe,timestamp,open,high,low,close
XAUUSD,D1,2017-06-23 00:00:00+00:00,1249.8,1258.72,1249.04,1256.09
XAUUSD,D1,2017-06-26 00:00:00+00:00,1257.17,1257.98,1236.09,1244.41
XAUUSD,D1,2017-06-27 00:00:00+00:00,1243.39,1252.99,1241.18,1246.87
XAUUSD,D1,2017-06-28 00:00:00+00:00,1246.58,1254.37,1245.39,1248.96
XAUUSD,D1,2017-06-29 00:00:00+00:00,1248.83,1253.07,1239.65,1245.22
XAUUSD,D1,2017-06-30 00:00:00+00:00,1244.87,1248.08,1239.08,1241.3
XAUUSD,D1,2017-07-03 00:00:00+00:00,1240.78,1242.59,1218.42,1219.76
XAUUSD,D1,2017-07-04 00:00:00+00:00,1220.34,1226.39,1219.81,1223.29
XAUUSD,D1,2017-07-05 00:00:00+00:00,1223.5,1228.69,1217.33,1226.72
XAUUSD,D1,2017-07-06 00:00:00+00:00,1226.58,1229.06,1222.46,1223.87
XAUUSD,D1,2017-07-07 00:00:00+00:00,1224.62,1228.4,1207.27,1212.73
XAUUSD,D1,2017-07-10 00:00:00+00:00,1212.3,1215.62,1204.64,1213.99
XAUUSD,D1,2017-07-11 00:00:00+00:00,1213.85,1217.39,1208.16,1217.16
XAUUSD,D1,2017-07-12 00:00:00+00:00,1217.19,1225.7,1213.42,1220.28
XAUUSD,D1,2017-07-13 00:00:00+00:00,1220.12,1224.37,1216.52,1216.98
XAUUSD,D1,2017-07-14 00:00:00+00:00,1217.01,1232.8,1214.73,1228.65
XAUUSD,D1,2017-07-17 00:00:00+00:00,1228.74,1236.0,1228.18,1233.55
XAUUSD,D1,2017-07-18 00:00:00+00:00,1233.61,1244.52,1232.78,1242.08
XAUUSD,D1,2017-07-19 00:00:00+00:00,1241.94,1244.0,1235.84,1241.1
XAUUSD,D1,2017-07-20 00:00:00+00:00,1240.88,1247.51,1235.22,1243.96
XAUUSD,D1,2017-07-21 00:00:00+00:00,1244.0,1255.71,1243.32,1254.81
XAUUSD,D1,2017-07-24 00:00:00+00:00,1255.36,1258.8,1251.83,1254.31
XAUUSD,D1,2017-07-25 00:00:00+00:00,1254.86,1257.7,1249.08,1249.79
XAUUSD,D1,2017-07-26 00:00:00+00:00,1249.61,1263.49,1243.73,1260.8
XAUUSD,D1,2017-07-27 00:00:00+00:00,1260.1,1265.28,1254.48,1258.41
XAUUSD,D1,2017-07-28 00:00:00+00:00,1258.66,1270.85,1257.37,1269.18
XAUUSD,D1,2017-07-31 00:00:00+00:00,1270.11,1271.17,1265.73,1268.78
XAUUSD,D1,2017-08-01 00:00:00+00:00,1268.91,1274.13,1262.5,1268.18
XAUUSD,D1,2017-08-02 00:00:00+00:00,1268.27,1272.75,1262.81,1266.48
XAUUSD,D1,2017-08-03 00:00:00+00:00,1266.26,1270.8,1256.78,1267.23
XAUUSD,D1,2017-08-04 00:00:00+00:00,1267.88,1270.1,1254.1,1258.82
XAUUSD,D1,2017-08-07 00:00:00+00:00,1258.08,1259.86,1255.7,1257.44
XAUUSD,D1,2017-08-08 00:00:00+00:00,1257.01,1265.18,1251.38,1260.55
XAUUSD,D1,2017-08-09 00:00:00+00:00,1260.57,1278.66,1259.47,1277.13
XAUUSD,D1,2017-08-10 00:00:00+00:00,1276.98,1287.76,1274.57,1285.69
XAUUSD,D1,2017-08-11 00:00:00+00:00,1285.86,1291.98,1281.18,1288.99
XAUUSD,D1,2017-08-14 00:00:00+00:00,1290.01,1290.07,1278.53,1281.44
XAUUSD,D1,2017-08-15 00:00:00+00:00,1281.65,1281.98,1267.26,1271.01
XAUUSD,D1,2017-08-16 00:00:00+00:00,1270.7,1283.76,1267.72,1282.82
XAUUSD,D1,2017-08-17 00:00:00+00:00,1282.66,1290.11,1281.69,1287.59
